iata_code,name,city,country,lat,lng,is_international,label,source_url
EGC,Roumaniere,Bergerac,France,44.825279,0.518611,false,Bergerac (EGC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EGE,Eagle Co Rgnl,Vail,United States,39.642556,-106.917694,false,Vail (EGE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EGM,Sege Airport,Sege,Solomon Islands,-8.57889,157.876,false,Sege (EGM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EGN,Geneina Airport,Geneina,Sudan,13.4817,22.4672,false,Geneina (EGN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EGO,Belgorod International Airport,Belgorod,Russia,50.6438,36.5901,true,Belgorod (EGO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EGS,Egilsstadir,Egilsstadir,Iceland,65.283333,-14.401389,false,Egilsstadir (EGS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EGX,Egegik Airport,Egegik,United States,58.185556,-157.375556,false,Egegik (EGX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EIN,Eindhoven,Eindhoven,Netherlands,51.450139,5.374528,false,Eindhoven (EIN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EIS,Terrance B Lettsome Intl,Tortola,British Virgin Islands,18.444834,-64.542975,true,Tortola (EIS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EJA,Yariguies,Barrancabermeja,Colombia,7.024331,-73.8068,false,Barrancabermeja (EJA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EJH,Wejh,Wejh,Saudi Arabia,26.198553,36.476381,false,Wejh (EJH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EKO,Elko Regional Airport,Elko,United States,40.8249,-115.792,false,Elko (EKO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELC,Elcho Island Airport,Elcho Island,Australia,-12.0194,135.571,false,Elcho Island (ELC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELD,South Arkansas Rgnl At Goodwin Fld,El Dorado,United States,33.220972,-92.813278,false,El Dorado (ELD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELF,El Fashir,El Fasher,Sudan,13.614892,25.32465,false,El Fasher (ELF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELG,El Golea,El Golea,Algeria,30.571294,2.859586,false,El Golea (ELG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELH,North Eleuthera,North Eleuthera,Bahamas,25.474861,-76.683489,false,North Eleuthera (ELH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELI,Elim Airport,Elim,United States,64.615,-162.270556,false,Elim (ELI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELL,Ellisras,Lephalale,South Africa,-23.666667,27.75,false,Lephalale (ELL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELM,Elmira Corning Rgnl,Elmira,United States,42.159889,-76.891611,false,Elmira (ELM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELP,El Paso Intl,El Paso,United States,31.80725,-106.377583,true,El Paso (ELP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELQ,Gassim,Gassim,Saudi Arabia,26.302822,43.773911,false,Gassim (ELQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELS,East London,East London,South Africa,-33.035569,27.825939,false,East London (ELS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELU,Guemar Airport,Guemar,Algeria,33.5114,6.77679,false,Guemar (ELU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ELV,Elfin Cove Seaplane Base,Elfin Cove,United States,58.195278,-136.3475,false,Elfin Cove (ELV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EMA,Nottingham East Midlands,East Midlands,United Kingdom,52.831111,-1.328056,false,East Midlands (EMA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EMD,Emerald,Emerald,Australia,-23.5675,148.179167,false,Emerald (EMD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EMK,Emmonak Airport,Emmonak,United States,62.786111,-164.490833,false,Emmonak (EMK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ENA,Kenai Muni,Kenai,United States,60.573111,-151.245,false,Kenai (ENA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ENE,H Hasan Aroeboesman,Ende,Indonesia,-8.849294,121.660644,false,Ende (ENE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ENH,Enshi Airport,Enshi,China,30.3203,109.485,false,Enshi (ENH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ENU,Enugu,Enugu,Nigeria,6.474272,7.561961,false,Enugu (ENU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ENY,Yan'an Airport,Yan'an,China,36.6369,109.554,false,Yan'an (ENY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EOH,Olaya Herrera,Medellin,Colombia,6.219958,-75.590519,false,Medellin (EOH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EOI,Eday Airport,Eday,United Kingdom,59.1906,-2.77222,false,Eday (EOI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EPR,Esperance Airport,Esperance,Australia,-33.6844,121.823,false,Esperance (EPR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EQS,Esquel,Esquel,Argentina,-42.90795,-71.139472,false,Esquel (EQS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ERC,Erzincan,Erzincan,Turkey,39.710203,39.527003,false,Erzincan (ERC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ERF,Erfurt,Erfurt,Germany,50.979811,10.958106,false,Erfurt (ERF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ERI,Erie Intl Tom Ridge Fld,Erie,United States,42.082022,-80.176217,true,Erie (ERI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ERM,Erechim Airport,Erechim,Brazil,-27.6619,-52.2683,false,Erechim (ERM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ERN,Amaury Feitosa Tomaz Airport,Eirunepe,Brazil,-6.639444,-69.879722,false,Eirunepe (ERN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ERS,Eros Airport,Windhoek,Namibia,-22.6122,17.0804,false,Windhoek (ERS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ERZ,Erzurum,Erzurum,Turkey,39.956501,41.170166,false,Erzurum (ERZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ESB,Esenboga,Ankara,Turkey,40.128082,32.995083,false,Ankara (ESB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ESC,Delta County Airport,Escanaba,United States,45.722778,-87.093611,false,Escanaba (ESC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ESD,Orcas Island Airport,Eastsound,United States,48.708056,-122.910556,false,Eastsound (ESD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ESL,Elista Airport,Elista,Russia,46.3739,44.3309,false,Elista (ESL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ESM,General Rivadeneira Airport,Esmeraldas,Ecuador,0.978519,-79.6266,false,Esmeraldas (ESM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ESU,Mogador Airport,Essadouira,Morocco,31.3975,-9.681667,false,Essadouira (ESU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ETH,Eilat,Elat,Israel,29.561281,34.960081,false,Elat (ETH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ETZ,Metz Nancy Lorraine,Metz,France,48.982142,6.251319,false,Metz (ETZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EUG,Mahlon Sweet Fld,Eugene,United States,44.124583,-123.211972,false,Eugene (EUG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EUN,Hassan I Airport,El Aaiún,Western Sahara,27.1517,-13.2192,false,El Aaiún (EUN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EUX,F D Roosevelt,Oranjestad,Netherlands Antilles,17.496492,-62.979439,false,Oranjestad (EUX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EVE,Evenes,Harstad/Narvik,Norway,68.4913,16.678108,false,Harstad/Narvik (EVE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EVG,Sveg,Sveg,Sweden,62.047811,14.42295,false,Sveg (EVG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EVN,Zvartnots,Yerevan,Armenia,40.147275,44.395881,false,Yerevan (EVN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EVV,Evansville Regional,Evansville,United States,38.036997,-87.532364,false,Evansville (EVV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EWB,New Bedford Regional Airport,New Bedford,United States,41.6761,-70.9569,false,New Bedford (EWB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EWN,Craven Co Rgnl,New Bern,United States,35.072972,-77.042944,false,New Bern (EWN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EWR,Newark Liberty Intl,Newark,United States,40.6925,-74.168667,true,Newark (EWR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EXI,Excursion Inlet Seaplane Base,Excursion Inlet,United States,58.420556,-135.449167,false,Excursion Inlet (EXI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EXT,Exeter,Exeter,United Kingdom,50.734444,-3.413889,false,Exeter (EXT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EYK,Beloyarsky,Beloyarsky,Russia,63.683056,66.683056,false,Beloyarsky (EYK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EYP,El Alcaraván Airport,Yopal,Colombia,5.319114,-72.383975,false,Yopal (EYP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EYW,Key West Intl,Key West,United States,24.556111,-81.759556,true,Key West (EYW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EZE,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,false,Buenos Aires (EZE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
EZS,Elazig,Elazig,Turkey,38.606925,39.291417,false,Elazig (EZS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
FAE,Vagar,Vagar,Faroe Islands,62.063628,-7.277219,false,Vagar (FAE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
FAI,Fairbanks Intl,Fairbanks,United States,64.815114,-147.856267,true,Fairbanks (FAI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
FAO,Faro,Faro,Portugal,37.014425,-7.965911,false,Faro (FAO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
